Nombre científico;Subespecie;UTO;Número de catalogo;Colección;País;Estado;Localidad;Latitud decimal;Longitud decimal;Tipo de registro
Myiozetetes cayanensis;hellmayri;1;82050;Xeno-canto.org (XC);Colombia;Cundinamarca;Laguna de Pedro Palo, Cundinamarca;4,6834;-74,3834;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;75351;Xeno-canto.org (XC);Guyana Francesa;Mana;Angoulème, Mana;5,4092;-53,6773;Archivo de audio
Myiozetetes cayanensis;rufipennis;2;65918;Xeno-canto.org (XC);Venezuela;Barinas;San Isidro quarry, Barinas;8,8323;-70,5801;Archivo de audio
Myiozetetes cayanensis;hellmayri;1;57826;Xeno-canto.org (XC);Ecuador;Pichincha;Mashpi Reserve turnoff, 9km past La Delicia, Pichincha;0,203173;-78,861809;Archivo de audio
Myiozetetes cayanensis;hellmayri;1;56459;Xeno-canto.org (XC);Panamá;Colón;Gamboa, Colon province;9,1223;-79,7501;Archivo de audio
Myiozetetes cayanensis;hellmayri;1;56458;Xeno-canto.org (XC);Panamá;Panamá;Torti, San Francisco Nature Reserve, Panama;8,9389;-78,4651;Archivo de audio
Myiozetetes cayanensis;hellmayri;1;54522;Xeno-canto.org (XC);Colombia;Cundinamarca;Laguna de Pedro Palo, Tena, Cundinamarca;4,683487;-74,384744;Archivo de audio
Myiozetetes cayanensis;hellmayri;1;54521;Xeno-canto.org (XC);Colombia;Cundinamarca;Laguna de Pedro Palo, Tena, Cundinamarca;4,683487;-74,384744;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;52761;Xeno-canto.org (XC);Brasil;Mato Grosso do Sul;Pantanal do Miranda - MS;-19,5512;-57,012;Archivo de audio
Myiozetetes cayanensis;rufipennis;2;43258;Xeno-canto.org (XC);Venezuela;Barinas;Altamira Edo Barinas;8,821126;-70,501328;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;39773;Xeno-canto.org (XC);Perú;Madre de Dios;Tipishca Lodge, Madre de Dios;-12,2292;-69,3256;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;26132;Xeno-canto.org (XC);Brasil;Río de Janeiro;Reserva Ecológica de Guapiaçu, RJ;-22,5001;-42,7167;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;26131;Xeno-canto.org (XC);Brasil;Río de Janeiro;Reserva Ecológica de Guapiaçu, RJ;-22,5001;-42,7167;Archivo de audio
Myiozetetes cayanensis;hellmayri;1;16060;Xeno-canto.org (XC);Panamá;Panamá;Old Gamboa Road, Panama Province;9,0617;-79,6498;Archivo de audio
Myiozetetes cayanensis;hellmayri;1;15714;Xeno-canto.org (XC);Panamá;Panamá;Summit Gardens;9,057516;-79,636288;Archivo de audio
Myiozetetes cayanensis;hellmayri;1;12843;Xeno-canto.org (XC);Colombia;Cundinamarca;Tena, Laguna de pedro palo, Cundinamarca;4,6501;-74,3834;Archivo de audio
Myiozetetes cayanensis;hellmayri;1;11283;Xeno-canto.org (XC);Ecuador;Pichincha;Mindo, Pichincha;-0,0523;-78,7764;Archivo de audio
Myiozetetes cayanensis;hellmayri;1;10091;Xeno-canto.org (XC);Panamá;Panamá;Old Gamboa Road, Panama Province;9,0617;-79,6498;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;9196;Xeno-canto.org (XC);Venezuela;Bolívar;Rio Grande, Sierra de Imataca, Bolivar;8,1101;-61,6714;Archivo de audio
Myiozetetes cayanensis;hellmayri;1;464412;Xeno-canto.org (XC);Panamá;Colón;Panama Rainforest Discovery Center, Corregimiento de Cristóbal, Colón, Provincia de Colón;9,1307;-79,7283;Archivo de audio
Myiozetetes cayanensis;hellmayri;1;433513;Xeno-canto.org (XC);Colombia;Antioquia;Liborina, Antioquia;6,6887;-75,8375;Archivo de audio
Myiozetetes cayanensis;hellmayri;1;433202;Xeno-canto.org (XC);Colombia;Cundinamarca;Tocaima, Cundinamarca;4,4796;-74,6082;Archivo de audio
Myiozetetes cayanensis;hellmayri;1;420112;Xeno-canto.org (XC);Colombia;Chocó;Airport, Nuquí, Chocó;5,7059;-77,2703;Archivo de audio
Myiozetetes cayanensis;hellmayri;1;406578;Xeno-canto.org (XC);Panamá;Colón;Ammo Dump Ponds, Colon Province;9,124;-79,7104;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;394781;Xeno-canto.org (XC);Brasil;Acre;Floresta Estadual do Antimary - Sena Madureira, Acre;-9,1795;-68,4627;Archivo de audio
Myiozetetes cayanensis;rufipennis;2;387881;Xeno-canto.org (XC);Venezuela;Barinas;Bolívar, Barinas;8,8085;-70,5049;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;304402;Xeno-canto.org (XC);Brasil;Mato Grosso do Sul;Três Lagoas, Mato Grosso do Sul;-20,7882;-51,703;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;303294;Xeno-canto.org (XC);Brasil;Pará;Parauapebas, Parauapebas, Pará;-6,0313;-50,0895;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;303194;Xeno-canto.org (XC);Brasil;Roraima;Caracaraí, Roraima;1,4787;-62,2446;Archivo de audio
Myiozetetes cayanensis;hellmayri;1;251202;Xeno-canto.org (XC);Ecuador;Esmeraldas;Esmeraldas: Canandé;0,533;-79,217;Archivo de audio
Myiozetetes cayanensis;hellmayri;1;153170;Xeno-canto.org (XC);Colombia;Antioquia;Sabaneta, Antioquia;6,1413;-75,6174;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;145414;Xeno-canto.org (XC);Brasil;Mato Grosso do Sul;Miranda, Mato Grosso do Sul;-19,9873;-56,3585;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;129961;Xeno-canto.org (XC);Brasil;Mato Grosso;Cristalino Jungle Lodge, MT;-9,5981;-55,932;Archivo de audio
Myiozetetes cayanensis;hellmayri;1;128468;Xeno-canto.org (XC);Colombia;Quindío;Reserva Natural La Montaña del Ocaso, Quimbaya, Quindío;4,6197;-75,851;Archivo de audio
Myiozetetes cayanensis;hellmayri;1;128451;Xeno-canto.org (XC);Ecuador;Pichincha;Un Poco del Choco, Pichincha;0,0736;-78,7685;Archivo de audio
Myiozetetes cayanensis;hellmayri;1;120669;Xeno-canto.org (XC);Ecuador;Esmeraldas;Playa de Oro, Esmeraldas Province, Ecuador;0,8501;-78,7667;Archivo de audio
Myiozetetes cayanensis;rufipennis;2;109016;Xeno-canto.org (XC);Colombia;Arauca;Arauca, Laguna Rodriguera;7,092;-70,697;Archivo de audio
Myiozetetes cayanensis;rufipennis;2;106295;Xeno-canto.org (XC);Colombia;Guaviare;San Jose de Guaviare - Departamento del Guaviare;2,667;-72,6148;Archivo de audio
Myiozetetes cayanensis;hellmayri;1;104450;Xeno-canto.org (XC);Colombia;Bolívar;Santa Cecilia, Serrania de San Lucas;7,9759;-74,2153;Archivo de audio
Myiozetetes cayanensis;hellmayri;1;92253;Xeno-canto.org (XC);Colombia;Cundinamarca;La Vega, Vereda La Libertad (Cundinamarca-Colombia);5,014;-74,35;Archivo de audio
Myiozetetes cayanensis;hellmayri;1;92251;Xeno-canto.org (XC);Colombia;Cundinamarca;La Vega, Vereda La Libertad (Cundinamarca-Colombia);5,014;-74,35;Archivo de audio
Myiozetetes cayanensis;hellmayri;1;78844;Xeno-canto.org (XC);Colombia;Huila;desierto de la Tatacoa_Huila;3,232375;-75,168795;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;74385;Xeno-canto.org (XC);Brasil;Amazonas;Presidente Figueiredo, Amazonas;-2,028;-59,997;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;46162;Xeno-canto.org (XC);Guyana;Guyana;Rewa, Guyana;3,759602;-58,716345;Archivo de audio
Myiozetetes cayanensis;hellmayri;1;42370;Xeno-canto.org (XC);Colombia;Cundinamarca;Vereda Cumaca, Municipio de Tibacuy, Cundinamarca;4,3331;-74,4764;Archivo de audio
Myiozetetes cayanensis;hellmayri;1;37321;Xeno-canto.org (XC);Colombia;Cundinamarca;La Vega, inmediaciones Laguna del Tabacal;5,020922;-74,302082;Archivo de audio
Myiozetetes cayanensis;hellmayri;1;37286;Xeno-canto.org (XC);Colombia;Cundinamarca;La Vega;4,996554;-74,340363;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;4292;Xeno-canto.org (XC);Bolivia;Beni;Río Dartagnan, Pilón Lajas Biosphere Reserve, Beni;-15,0751;-67,1167;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;2752;Xeno-canto.org (XC);Bolivia;Beni;Near Trinidad, along the road to Santa Cruz, Beni;-14,9001;-64,7167;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;188843;Xeno-canto.org (XC);Perú;Madre de Dios;Puerto Maldonado, Tambopata, Madre de Dios;-12,6579;-69,2097;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;22144;Wikiaves.com.br (WK);Brasil;Río de Janeiro;Cachoeiras de Macacu/RJ;-22,462291;-42,654436;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;26272;Wikiaves.com.br (WK);Brasil;Tocantins;Palmas/TO;-10,22423129;-48,14223282;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;42496;Wikiaves.com.br (WK);Brasil;Amazonas;Manaus/AM;-2,625918976;-60,25902079;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;44686;Wikiaves.com.br (WK);Brasil;Amazonas;Manaus/AM;-2,625918976;-60,25902079;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;60847;Wikiaves.com.br (WK);Brasil;Río de Janeiro;Petrópolis/RJ;-22,40172137;-43,16097857;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;62949;Wikiaves.com.br (WK);Brasil;Amazonas;Manaus/AM;-2,625918976;-60,25902079;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;74218;Wikiaves.com.br (WK);Brasil;Tocantins;Pium/TO;-10,21003157;-49,87228695;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;77295;Wikiaves.com.br (WK);Brasil;Mato Grosso do Sul;Três Lagoas/MS;-20,43827361;-52,21109809;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;103307;Wikiaves.com.br (WK);Brasil;São Paulo;Turmalina/SP;-20,08314778;-50,45654029;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;111359;Wikiaves.com.br (WK);Brasil;Minas Gerais;Catas Altas/MG;-20,07543766;-43,408135;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;126465;Wikiaves.com.br (WK);Brasil;Río de Janeiro;Nova Friburgo/RJ;-22,288644;-42,534183;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;136089;Wikiaves.com.br (WK);Brasil;Minas Gerais;Conceição das Alagoas/MG;-19,9590052;-48,36082655;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;136462;Wikiaves.com.br (WK);Brasil;Minas Gerais;Ouro Preto/MG;-20,386474;-43,504737;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;150823;Wikiaves.com.br (WK);Brasil;Mato Grosso do Sul;Coxim/MS;-18,28036844;-54,67437471;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;158209;Wikiaves.com.br (WK);Brasil;Goiás;Acreúna/GO;-17,45189222;-50,32554701;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;158220;Wikiaves.com.br (WK);Brasil;Goiás;Jandaia/GO;-17,09164644;-50,18196631;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;198082;Wikiaves.com.br (WK);Brasil;São Paulo;Dourado/SP;-22,1165674;-48,33296232;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;219956;Wikiaves.com.br (WK);Brasil;Goiás;Jaraguá/GO;-15,7048355;-49,38494039;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;256249;Wikiaves.com.br (WK);Brasil;Distrito Federal;Brasília/DF;-15,78074055;-47,79679071;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;257982;Wikiaves.com.br (WK);Brasil;Goiás;Cavalcante/GO;-13,63476203;-47,69570146;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;282009;Wikiaves.com.br (WK);Brasil;Ceará;Tianguá/CE;-3,715144082;-41,00273969;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;283861;Wikiaves.com.br (WK);Brasil;Maranhão;Morros/MA;-2,971509317;-43,80262804;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;286740;Wikiaves.com.br (WK);Brasil;Roraima;Boa Vista/RR;3,118278692;-60,7174232;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;287096;Wikiaves.com.br (WK);Brasil;Tocantins;Palmeirante/TO;-7,884490535;-48,139129;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;287368;Wikiaves.com.br (WK);Brasil;Amazonas;Rio Preto da Eva/AM;-2,529513278;-59,63791963;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;316300;Wikiaves.com.br (WK);Brasil;Mato Grosso;Juína/MT;-11,5307671;-59,32299206;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;318034;Wikiaves.com.br (WK);Brasil;Pará;Santa Bárbara do Pará/PA;-1,194001915;-48,25011785;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;318670;Wikiaves.com.br (WK);Brasil;Amazonas;Presidente Figueiredo/AM;-1,372079346;-59,98843916;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;346728;Wikiaves.com.br (WK);Brasil;Amapá;Macapá/AP;0,55442463;-50,70222372;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;350190;Wikiaves.com.br (WK);Brasil;Minas Gerais;Santa Bárbara/MG;-20,02910736;-43,47533965;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;373926;Wikiaves.com.br (WK);Brasil;Roraima;Boa Vista/RR;3,118278692;-60,7174232;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;383471;Wikiaves.com.br (WK);Brasil;Distrito Federal;Brasília/DF;-15,78074055;-47,79679071;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;414997;Wikiaves.com.br (WK);Brasil;Amazonas;Manaus/AM;-2,625918976;-60,25902079;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;424041;Wikiaves.com.br (WK);Brasil;Mato Grosso;Poconé/MT;-16,78446983;-56,94850537;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;427765;Wikiaves.com.br (WK);Brasil;Maranhão;Buriticupu/MA;-4,612816254;-46,31171518;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;427766;Wikiaves.com.br (WK);Brasil;Maranhão;Buriticupu/MA;-4,612816254;-46,31171518;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;481217;Wikiaves.com.br (WK);Brasil;Mato Grosso do Sul;Japorã/MS;-23,81328138;-54,5247225;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;481613;Wikiaves.com.br (WK);Brasil;Distrito Federal;Brasília/DF;-15,78074055;-47,79679071;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;509627;Wikiaves.com.br (WK);Brasil;Goiás;Aruanã/GO;-14,8051579;-50,93674612;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;518365;Wikiaves.com.br (WK);Brasil;Acre;Rio Branco/AC;-10,06729149;-68,31921941;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;518943;Wikiaves.com.br (WK);Brasil;Acre;Rio Branco/AC;-10,06729149;-68,31921941;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;534989;Wikiaves.com.br (WK);Brasil;Mato Grosso do Sul;Bonito/MS;-21,00747231;-56,45972219;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;587404;Wikiaves.com.br (WK);Brasil;Acre;Rio Branco/AC;-10,06729149;-68,31921941;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;596477;Wikiaves.com.br (WK);Brasil;Pará;Parauapebas/PA;-6,154436841;-50,48607424;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;600727;Wikiaves.com.br (WK);Brasil;Mato Grosso;Santo Antônio do Leverger/MT;-16,48251915;-55,43644922;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;608114;Wikiaves.com.br (WK);Brasil;Mato Grosso do Sul;Corumbá/MS;-18,73096144;-56,72327111;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;642643;Wikiaves.com.br (WK);Brasil;Minas Gerais;Uberlândia/MG;-19,02745249;-48,32984879;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;643089;Wikiaves.com.br (WK);Brasil;Tocantins;Palmas/TO;-10,22423129;-48,14223282;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;650624;Wikiaves.com.br (WK);Brasil;Mato Grosso;Alta Floresta/MT;-10,05500778;-56,36606223;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;678002;Wikiaves.com.br (WK);Brasil;Tocantins;Palmas/TO;-10,22423129;-48,14223282;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;681685;Wikiaves.com.br (WK);Brasil;Mato Grosso do Sul;Bonito/MS;-21,00747231;-56,45972219;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;704913;Wikiaves.com.br (WK);Brasil;Minas Gerais;Araguari/MG;-18,5753348;-48,221858;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;706149;Wikiaves.com.br (WK);Brasil;Mato Grosso;Comodoro/MT;-13,18871151;-59,75179421;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;722109;Wikiaves.com.br (WK);Brasil;Mato Grosso do Sul;Eldorado/MS;-23,7374422;-54,22443835;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;722695;Wikiaves.com.br (WK);Brasil;Río de Janeiro;Nova Friburgo/RJ;-22,288644;-42,534183;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;723884;Wikiaves.com.br (WK);Brasil;Mato Grosso do Sul;Miranda/MS;-20,11977732;-56,59754985;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;755857;Wikiaves.com.br (WK);Brasil;Río de Janeiro;Rio de Janeiro/RJ;-22,92762915;-43,4691378;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;825378;Wikiaves.com.br (WK);Brasil;Mato Grosso;Jaciara/MT;-15,90287241;-55,1104369;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;830615;Wikiaves.com.br (WK);Brasil;Mato Grosso;Vila Bela da Santíssima Trindade/MT;-15,18747187;-59,98301458;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;924089;Wikiaves.com.br (WK);Brasil;Pará;Altamira/PA;-6,463614905;-53,87297121;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;925991;Wikiaves.com.br (WK);Brasil;Distrito Federal;Brasília/DF;-15,78074055;-47,79679071;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;936364;Wikiaves.com.br (WK);Brasil;Río de Janeiro;Cachoeiras de Macacu/RJ;-22,462291;-42,654436;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;938394;Wikiaves.com.br (WK);Brasil;Espírito Santo;Afonso Cláudio/ES;-20,08818674;-41,12773898;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;966001;Wikiaves.com.br (WK);Brasil;Minas Gerais;Antônio Dias/MG;-19,55790568;-42,88242481;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;970814;Wikiaves.com.br (WK);Brasil;Goiás;São Luís de Montes Belos/GO;-16,45470944;-50,37404556;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;984851;Wikiaves.com.br (WK);Brasil;São Paulo;Miguelópolis/SP;-20,18474237;-48,10320233;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;1001510;Wikiaves.com.br (WK);Brasil;Minas Gerais;Rio Piracicaba/MG;-19,97125606;-43,14961504;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1004367;Wikiaves.com.br (WK);Brasil;São Paulo;Miguelópolis/SP;-20,18474237;-48,10320233;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1017922;Wikiaves.com.br (WK);Brasil;Acre;Rio Branco/AC;-10,06729149;-68,31921941;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1020153;Wikiaves.com.br (WK);Brasil;Acre;Xapuri/AC;-10,56350137;-68,57747279;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1020317;Wikiaves.com.br (WK);Brasil;Acre;Rio Branco/AC;-10,06729149;-68,31921941;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1021920;Wikiaves.com.br (WK);Brasil;Acre;Xapuri/AC;-10,56350137;-68,57747279;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1026286;Wikiaves.com.br (WK);Brasil;Goiás;Jaraguá/GO;-15,7048355;-49,38494039;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1027335;Wikiaves.com.br (WK);Brasil;Mato Grosso;Apiacás/MT;-8,752901525;-57,82724772;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1044189;Wikiaves.com.br (WK);Brasil;Mato Grosso;Rosário Oeste/MT;-14,662774;-55,82775692;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1045263;Wikiaves.com.br (WK);Brasil;Mato Grosso;Rosário Oeste/MT;-14,662774;-55,82775692;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1058476;Wikiaves.com.br (WK);Brasil;Amazonas;Presidente Figueiredo/AM;-1,372079346;-59,98843916;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1066900;Wikiaves.com.br (WK);Brasil;São Paulo;Planalto/SP;-21,00077653;-49,9356571;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1069629;Wikiaves.com.br (WK);Brasil;Maranhão;Barra do Corda/MA;-5,653788585;-45,25415475;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1071968;Wikiaves.com.br (WK);Brasil;Mato Grosso do Sul;Três Lagoas/MS;-20,43827361;-52,21109809;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1071969;Wikiaves.com.br (WK);Brasil;Mato Grosso do Sul;Três Lagoas/MS;-20,43827361;-52,21109809;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1071970;Wikiaves.com.br (WK);Brasil;Mato Grosso do Sul;Três Lagoas/MS;-20,43827361;-52,21109809;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1121858;Wikiaves.com.br (WK);Brasil;Amazonas;Apuí/AM;-7,762872166;-59,42788226;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1131207;Wikiaves.com.br (WK);Brasil;Rondônia;Cabixi/RO;-13,45012346;-60,62933516;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1131240;Wikiaves.com.br (WK);Brasil;Rondônia;Cabixi/RO;-13,45012346;-60,62933516;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;1138922;Wikiaves.com.br (WK);Brasil;Minas Gerais;Prados/MG;-21,057568;-44,079945;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1154534;Wikiaves.com.br (WK);Brasil;Distrito Federal;Brasília/DF;-15,78074055;-47,79679071;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1189275;Wikiaves.com.br (WK);Brasil;Pará;Paragominas/PA;-3,202879359;-47,6024228;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1197378;Wikiaves.com.br (WK);Brasil;Pará;Jacareacanga/PA;-7,444974771;-57,30221178;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;1201579;Wikiaves.com.br (WK);Brasil;Minas Gerais;Piranga/MG;-20,68389;-43,296731;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1204652;Wikiaves.com.br (WK);Brasil;São Paulo;Barretos/SP;-20,51360912;-48,65155302;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1208036;Wikiaves.com.br (WK);Brasil;Minas Gerais;Conceição das Alagoas/MG;-19,9590052;-48,36082655;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1209814;Wikiaves.com.br (WK);Brasil;Minas Gerais;Conceição das Alagoas/MG;-19,9590052;-48,36082655;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1214471;Wikiaves.com.br (WK);Brasil;Mato Grosso do Sul;Campo Grande/MS;-20,91267313;-54,24939236;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1220749;Wikiaves.com.br (WK);Brasil;Pará;Santarém/PA;-2,828915091;-55,09524486;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1233223;Wikiaves.com.br (WK);Brasil;Tocantins;Babaçulândia/TO;-7,17840657;-47,87717215;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1238128;Wikiaves.com.br (WK);Brasil;Mato Grosso;Apiacás/MT;-8,752901525;-57,82724772;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;1243586;Wikiaves.com.br (WK);Brasil;Minas Gerais;Piranga/MG;-20,68389;-43,296731;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1256191;Wikiaves.com.br (WK);Brasil;Pará;Prainha/PA;-2,179610778;-53,64807021;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1257149;Wikiaves.com.br (WK);Brasil;Pará;Belém/PA;-1,240536807;-48,45917894;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1258246;Wikiaves.com.br (WK);Brasil;Maranhão;Santa Luzia/MA;-4,284455643;-45,87427344;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1272169;Wikiaves.com.br (WK);Brasil;São Paulo;Itapira/SP;-22,43117359;-46,77159065;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1294341;Wikiaves.com.br (WK);Brasil;Mato Grosso do Sul;Corumbá/MS;-18,73096144;-56,72327111;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1330478;Wikiaves.com.br (WK);Brasil;Acre;Rio Branco/AC;-10,06729149;-68,31921941;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1344380;Wikiaves.com.br (WK);Brasil;Goiás;Terezópolis de Goiás/GO;-16,44257115;-49,07392854;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;1344622;Wikiaves.com.br (WK);Brasil;Minas Gerais;Prados/MG;-21,057568;-44,079945;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1345371;Wikiaves.com.br (WK);Brasil;Goiás;Nova Crixás/GO;-14,13354738;-50,56134804;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1356035;Wikiaves.com.br (WK);Brasil;Mato Grosso;Rosário Oeste/MT;-14,662774;-55,82775692;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1366785;Wikiaves.com.br (WK);Brasil;Acre;Senador Guiomard/AC;-10,01093844;-67,40882366;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;1404914;Wikiaves.com.br (WK);Brasil;Espírito Santo;Santa Teresa/ES;-19,87680707;-40,6324805;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1411341;Wikiaves.com.br (WK);Brasil;Goiás;Terezópolis de Goiás/GO;-16,44257115;-49,07392854;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1432458;Wikiaves.com.br (WK);Brasil;Goiás;São Domingos/GO;-13,53662061;-46,48644523;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1438765;Wikiaves.com.br (WK);Brasil;Amazonas;Manaus/AM;-2,625918976;-60,25902079;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1448045;Wikiaves.com.br (WK);Brasil;Mato Grosso do Sul;Ivinhema/MS;-22,37095119;-53,79859628;Archivo de audio
Myiozetetes cayanensis;erythropterus;4;1449594;Wikiaves.com.br (WK);Brasil;Minas Gerais;Caputira/MG;-20,17597449;-42,2524008;Archivo de audio
Myiozetetes cayanensis;cayanensis;3;1456982;Wikiaves.com.br (WK);Brasil;Distrito Federal;Brasília/DF;-15,78074055;-47,79679071;Archivo de audio
